BEACON,DAS,ROPEN,RBALNO,LST_R_OPEN,RBAL,RLIMIT,TOPEN,TBALNO,MOF,RBAL_LIMIT,EQLIMIT,EQBAL,EQHIGHBAL,EQCURBAL,BCLIMIT,BCBAL,IHIGHBAL,ICURBAL,UNSECLIMIT,UNSECBAL,MTHIGHBAL,MTCURBAL,BCOPEN,YEARS_RES,CHILDREN,EST_INC,HOME_VALUE,HOME_INC,HOME_ED,PRCNT_WHIT,PRCNT_PROF,DOB_MONTH,DOB_YEAR,AGE_INFERR,SEX,MARRIED,BUYER<P>,BCBAL1,BCBAL2
753,148,4,4,11.0,3885.0,10912.0,5,3885.0,202,1,,,,,6572.0,3500.0,,,,,38500.0,9727.0,,4.0,1,42999.5,62,32,120,96,34,,55.0,42,M,M,0,8.160803920954665,73.0
772,187,6,2,15.0,609.0,24964.0,7,12529.0,197,0,,,,,22900.0,609.0,26556.0,11884.0,,,,,,13.0,0,62499.5,115,42,120,99,31,,47.0,42,M,M,0,6.413458957167357,32.0
770,63,3,0,37.0,0.0,5732.0,1,0.0,181,0,,,,,5732.0,0.0,7000.0,0.0,,,125000.0,108000.0,,3.0,0,87499.5,181,67,140,99,42,,49.0,42,F,U,0,0.0,0.0
735,242,3,3,3.0,15659.0,21575.0,3,15659.0,197,3,,,,,11575.0,7390.0,,,10000.0,8269.0,,,,8.0,0,62499.5,73,34,120,94,30,,,42,M,M,0,8.908018322784887,87.0
758,-45,2,1,57.0,319.0,13000.0,2,319.0,129,0,,,,,13000.0,319.0,,,,,55500.0,43977.0,,9.0,1,62499.5,109,47,150,91,51,,50.0,42,F,U,0,5.768320995793772,21.0
784,113,1,1,52.0,300.0,5671.0,3,17905.0,276,0,,,,,5671.0,300.0,20060.0,17605.0,,,60000.0,48229.0,,13.0,0,42999.5,49,30,120,99,19,,42.0,57,M,M,0,5.707110264748875,20.0
724,224,11,8,13.0,10172.0,45765.0,15,43664.0,306,1,,,,,31000.0,4149.0,51037.0,31717.0,10000.0,5414.0,95850.0,88740.0,,9.0,1,87499.5,105,57,150,93,48,,51.0,42,M,M,0,8.330863613224745,77.0
765,36,2,1,15.0,773.0,5065.0,4,19096.0,138,0,,,,,,,27459.0,18323.0,5000.0,773.0,58400.0,56875.0,,9.0,1,62499.5,64,31,120,93,19,,,42,M,M,0,,
755,1,3,3,6.0,4175.0,18100.0,4,4175.0,201,1,,,,,12100.0,673.0,14106.0,0.0,,,16770.0,9112.0,,14.0,1,42999.5,57,29,120,97,14,,55.0,42,M,U,0,6.513230110912307,34.0
722,321,8,4,9.0,13761.0,34821.0,7,13856.0,284,2,,,,,17514.0,1517.0,,,15067.0,11233.0,135000.0,126000.0,,4.0,1,87499.5,103,48,140,91,44,,46.0,42,M,M,0,7.325148957955575,53.0
738,156,10,6,3.0,1937.0,27617.0,7,1950.0,264,1,,,,,24400.0,1500.0,,,,,,,,3.0,0,62499.5,84,46,120,99,24,,,42,M,M,0,7.313886831633462,53.0
732,96,3,3,5.0,6170.0,11778.0,5,21499.0,168,1,,,,,8778.0,4911.0,22076.0,15329.0,,,107000.0,104000.0,,4.0,0,87499.5,91,41,120,98,30,,,42,M,U,0,8.499436469826978,80.0
735,325,4,3,2.0,11218.0,24699.0,5,19168.0,240,2,,,,,19500.0,6590.0,9500.0,7950.0,5199.0,4628.0,,,,15.0,1,42999.5,66,34,120,98,18,,50.0,42,M,U,0,8.79346036105272,85.0
713,186,8,6,21.0,16596.0,38396.0,7,16596.0,116,1,,,,,10900.0,468.0,,,24321.0,15957.0,91100.0,49900.0,,7.0,0,87499.5,89,48,140,98,42,,44.0,57,M,M,0,6.150602768446279,27.0
755,93,0,0,,,,3,45945.0,278,0,,,,,,,40480.0,23383.0,,,,,,15.0,0,87499.5,64,26,120,84,26,,37.0,57,M,M,0,,
772,172,1,0,3.0,0.0,2700.0,2,10572.0,230,0,,,,,,,23341.0,10572.0,,,,,,2.0,1,62499.5,91,37,120,99,26,,55.0,42,M,M,0,,
784,-12,4,2,28.0,264.0,5452.0,3,264.0,145,0,,,,,4400.0,221.0,,,739.0,43.0,76800.0,73261.0,,4.0,1,62499.5,113,56,160,86,38,,49.0,42,F,U,0,5.402677381872279,15.0
701,212,5,4,2.0,22725.0,32098.0,6,25743.0,113,2,,,,,6400.0,4445.0,8285.0,3018.0,19398.0,18185.0,120000.0,112000.0,,3.0,0,87499.5,86,43,120,95,31,,66.0,35,M,U,0,8.399760094524142,78.0
739,215,4,2,8.0,991.0,22765.0,7,14692.0,180,0,,,,,11000.0,813.0,17962.0,13210.0,11410.0,178.0,66300.0,54742.0,,8.0,1,87499.5,105,57,150,93,48,,58.0,42,M,M,0,6.70196036600254,38.0
718,247,4,2,5.0,4764.0,26000.0,4,13181.0,179,0,,,,,20000.0,4764.0,18709.0,8417.0,,,,,,0.0,1,87499.5,105,57,150,93,48,,54.0,42,M,M,0,8.469052816088302,79.0
786,-76,4,3,67.0,1838.0,10112.0,5,28067.0,216,0,,,30897.0,26229.0,6500.0,1072.0,,,,,202000.0,197000.0,,5.0,0,62499.5,88,36,120,99,23,,48.0,42,M,M,0,6.9782137426306985,44.0
762,70,2,2,99.0,1656.0,10780.0,6,1834.0,200,0,,,,,,,,,10000.0,1269.0,142000.0,138000.0,,0.0,1,62499.5,0,0,0,0,0,,55.0,42,M,M,0,,
778,115,0,0,,,,1,16737.0,289,0,,,,,,,23355.0,16737.0,,,,,,,0,42999.5,66,31,120,99,8,,39.0,57,M,U,0,,
773,-109,4,2,69.0,498.0,5202.0,4,10934.0,194,1,,,,,4600.0,381.0,30000.0,10436.0,,,,,,10.0,1,62499.5,83,37,120,99,23,,60.0,35,M,M,0,5.945420608606575,23.0
786,14,1,1,11.0,197.0,5000.0,6,26612.0,253,0,,,,,5000.0,197.0,28568.0,26415.0,,,65200.0,60667.0,,15.0,0,87499.5,170,73,150,96,42,,,42,M,U,0,5.288267030694535,14.0
682,194,2,1,3.0,4906.0,8394.0,3,17329.0,87,1,,,,,,,14000.0,12423.0,5874.0,4906.0,43300.0,38227.0,,11.0,1,62499.5,70,39,120,96,25,,,42,M,M,0,,
730,374,4,2,5.0,2015.0,16715.0,5,15449.0,279,1,,,,,871.0,871.0,14253.0,13434.0,2500.0,1144.0,125000.0,123000.0,,1.0,1,87499.5,127,48,130,98,38,,46.0,42,M,M,0,6.77078942390898,40.0
757,220,3,2,14.0,191.0,9012.0,5,7109.0,136,0,,,,,8000.0,126.0,19422.0,6918.0,1012.0,65.0,95550.0,93736.0,,2.0,0,87499.5,95,56,140,85,43,,64.0,35,M,M,0,4.844187086458591,10.0
753,151,3,2,20.0,5683.0,12302.0,4,26560.0,93,1,,,,,7000.0,3377.0,,,4500.0,2306.0,57297.0,53346.0,,7.0,0,62499.5,67,23,120,86,18,,,42,M,M,0,8.125039097367745,72.0
751,235,4,3,58.0,3082.0,10501.0,5,3104.0,144,1,,,,,7081.0,3014.0,,,,,80250.0,74471.0,,5.0,0,62499.5,86,34,130,86,47,,,42,F,U,0,8.011355109161286,69.0
739,324,9,7,12.0,877.0,34552.0,8,17329.0,165,0,,,,,25500.0,784.0,19103.0,16452.0,,,,,,3.0,1,87499.5,122,55,140,97,40,,59.0,35,M,U,0,6.665683717782408,38.0
786,-60,7,6,8.0,231.0,20413.0,6,231.0,28,0,,,,,17500.0,88.0,,,,,,,,15.0,0,62499.5,69,31,120,98,28,,,57,M,M,0,4.48863636973214,8.0
789,54,3,1,15.0,124.0,11912.0,1,124.0,122,0,,,,,11912.0,124.0,,,,,,,,3.0,0,87499.5,97,46,120,99,36,,39.0,57,M,U,0,4.8283137373023015,10.0
724,255,1,1,19.0,381.0,3132.0,1,381.0,85,0,,,,,,,,,,,,,,3.0,1,62499.5,57,31,120,99,9,,,42,M,M,0,,
755,183,3,2,4.0,959.0,17500.0,4,10545.0,170,0,,,,,17500.0,959.0,13311.0,9586.0,,,67900.0,66243.0,,2.0,0,62499.5,72,30,120,88,21,,49.0,42,M,U,0,6.866933284461882,42.0
722,118,1,1,66.0,18709.0,19414.0,2,28747.0,240,1,,,,,,,10512.0,10038.0,19414.0,18709.0,,,,15.0,0,87499.5,70,39,120,96,25,,40.0,57,M,U,0,,
766,101,1,0,4.0,0.0,900.0,2,7222.0,465,0,,,,,,,20000.0,7198.0,,,,,,3.0,1,62499.5,156,37,120,97,33,,32.0,57,M,M,0,,
716,144,6,5,8.0,11113.0,19026.0,6,11113.0,54,2,,,,,17000.0,10454.0,,,,,110000.0,107000.0,,4.0,0,87499.5,105,57,150,93,48,,52.0,42,F,U,0,9.254835611862735,90.0
777,-61,4,1,9.0,618.0,15375.0,2,9628.0,208,0,,,,,15000.0,618.0,15000.0,9010.0,,,,,,15.0,0,42999.5,100,36,120,96,22,,39.0,57,M,M,0,6.428105272684596,32.0
773,95,1,1,99.0,180.0,900.0,2,1922.0,109,0,,,,,,,6679.0,1742.0,,,,,,15.0,1,42999.5,50,25,120,65,14,,,42,M,M,0,,
757,120,1,1,99.0,2552.0,10100.0,2,2552.0,164,0,,,,,,,,,10100.0,2552.0,169000.0,158000.0,,1.0,1,87499.5,103,44,140,92,39,,53.0,42,M,M,0,,
734,247,2,2,10.0,748.0,12500.0,4,5791.0,116,0,,,,,7500.0,548.0,17822.0,5043.0,5000.0,200.0,84900.0,80105.0,,4.0,0,62499.5,63,30,120,97,16,,60.0,35,M,M,0,6.3080984415095305,30.0
774,34,3,2,48.0,967.0,16400.0,3,967.0,157,0,,,,,4900.0,947.0,,,7800.0,20.0,54300.0,24005.0,,6.0,1,62499.5,81,42,140,96,40,,56.0,42,M,U,0,6.854354502255021,42.0
723,40,10,9,9.0,7381.0,21107.0,10,7381.0,205,4,,,,,6300.0,2553.0,,,,,62163.0,61507.0,,4.0,0,42999.5,155,44,140,86,30,,46.0,42,F,U,0,7.845416036592485,65.0
713,302,5,2,3.0,9669.0,18030.0,5,9889.0,125,2,,,,,17400.0,9669.0,,,630.0,0.0,105000.0,103000.0,,1.0,0,62499.5,101,34,120,99,29,,64.0,35,M,M,0,9.17678358844734,90.0
747,172,7,3,5.0,5025.0,18349.0,5,12189.0,227,1,,,,,9729.0,2515.0,21804.0,16508.0,2760.0,2510.0,,,,6.0,1,42999.5,122,55,130,96,34,,56.0,42,U,U,0,7.830425617820331,65.0
777,21,1,1,48.0,428.0,9500.0,2,12567.0,204,0,,,,,,,30000.0,12139.0,,,,,,12.0,0,62499.5,61,28,120,90,15,,34.0,57,M,M,0,,
713,375,2,2,14.0,597.0,5800.0,5,4986.0,133,0,,,,,5800.0,597.0,6744.0,4389.0,,,77300.0,74213.0,,4.0,1,87499.5,78,33,120,99,24,,62.0,35,M,M,0,6.393590753950631,31.0
751,59,1,1,68.0,2951.0,4210.0,2,2951.0,184,1,,,,,4210.0,2951.0,,,,,54500.0,50334.0,,1.0,0,42999.5,65,28,120,87,21,,48.0,42,M,U,0,7.990238185720363,69.0
745,28,6,3,8.0,12494.0,35104.0,4,12494.0,330,2,,,,,12192.0,7634.0,,,16000.0,4860.0,,,,11.0,1,87499.5,127,73,160,92,50,,43.0,57,M,M,0,8.940498217652733,87.0
724,186,5,3,17.0,867.0,8754.0,5,2626.0,116,0,,,,,5000.0,612.0,13326.0,1741.0,,,,,,2.0,0,42999.5,88,36,140,85,36,,59.0,35,F,U,0,6.418364935936212,32.0
750,310,1,1,5.0,94.0,6000.0,3,144.0,95,0,,,,,6000.0,94.0,,,,,82650.0,81118.0,,1.0,0,62499.5,88,36,120,99,23,,,42,M,M,0,4.553876891600541,8.0
763,-45,2,2,57.0,633.0,5698.0,4,8728.0,278,0,,,,,3698.0,623.0,8941.0,8045.0,,,,,,15.0,0,87499.5,144,61,140,95,53,,41.0,57,M,U,0,6.436150368369428,32.0
733,326,2,2,17.0,3389.0,13500.0,5,14101.0,45,0,,,,,13500.0,3389.0,14338.0,10712.0,,,83082.0,81703.0,,0.0,0,42999.5,88,36,140,85,36,,,57,M,M,0,8.128585200374497,72.0
738,350,3,3,12.0,1164.0,4360.0,4,11676.0,100,1,,,,,3200.0,588.0,11166.0,10512.0,1160.0,576.0,,,,3.0,0,42999.5,88,39,120,98,25,,67.0,35,M,U,0,6.3784261836515865,31.0
757,285,2,2,11.0,4725.0,18255.0,3,4725.0,230,1,,,,,12800.0,213.0,,,5455.0,4512.0,112000.0,104000.0,,3.0,1,87499.5,133,53,140,90,38,,57.0,42,M,M,0,5.365976015021851,15.0
776,47,5,3,2.0,1772.0,19896.0,3,1772.0,640,0,,,,,8100.0,38.0,,,7500.0,1155.0,,,,7.0,0,87499.5,95,37,160,86,52,,,42,M,M,0,3.6635616461296463,4.0
778,289,5,3,12.0,206.0,13661.0,4,284.0,135,0,,,,,3000.0,128.0,,,,,,,,5.0,1,62499.5,81,42,140,96,40,,55.0,42,M,U,0,4.859812404361672,11.0
750,106,4,4,4.0,487.0,16755.0,5,487.0,289,1,,,,,5255.0,305.0,,,5500.0,15.0,32000.0,14448.0,,15.0,0,62499.5,161,72,150,96,53,,49.0,42,M,M,0,5.723585101952381,20.0
714,139,3,3,9.0,3068.0,18060.0,5,3108.0,189,0,,,,,13200.0,2847.0,,,,,48000.0,46002.0,,1.0,0,62499.5,99,43,140,97,35,,51.0,42,M,M,0,7.954372272531867,68.0
767,14,2,2,26.0,1197.0,15000.0,3,1197.0,116,0,,,,,5000.0,918.0,,,10000.0,279.0,113000.0,98561.0,,6.0,1,87499.5,200,101,160,95,59,,,42,M,M,0,6.823286122355687,41.0
750,158,7,3,5.0,18799.0,48291.0,5,18866.0,114,2,22398.0,15370.0,,,14934.0,3427.0,,,,,91000.0,83192.0,,5.0,0,87499.5,51,31,120,98,27,,37.0,57,M,U,0,8.13973227971767,72.0
755,6,2,1,7.0,4784.0,11100.0,2,29976.0,241,1,,,,,7500.0,4784.0,,,,,,,,5.0,0,62499.5,78,38,120,95,29,,,42,M,M,0,8.473241303887054,80.0
776,153,4,1,35.0,303.0,27600.0,2,303.0,216,0,,,,,5100.0,303.0,,,15000.0,0.0,47250.0,41176.0,,7.0,0,87499.5,127,48,130,98,38,,,42,M,U,0,5.717027701406222,20.0
783,-7,0,0,,,,2,3110.0,209,0,,,,,,,9456.0,3046.0,,,,,,10.0,1,62499.5,119,45,120,99,32,,58.0,42,M,M,0,,
764,28,5,1,15.0,121.0,15403.0,3,8047.0,127,0,,,141000.0,138000.0,9600.0,0.0,10000.0,7926.0,,,,,,1.0,1,62499.5,100,36,120,96,22,,61.0,35,M,M,0,0.0,0.0
777,-161,5,3,16.0,1498.0,13144.0,4,1498.0,357,0,,,,,7500.0,1368.0,,,,,52900.0,48577.0,,6.0,0,42999.5,68,32,140,64,30,,,42,M,U,0,7.221835825288449,50.0
722,326,2,1,11.0,58.0,2000.0,2,15585.0,175,0,,,,,2000.0,58.0,16441.0,15527.0,,,,,,3.0,1,62499.5,63,30,120,97,16,,61.0,35,M,U,0,4.07753744390572,6.0
773,38,4,2,9.0,705.0,12200.0,3,705.0,165,0,,,,,4600.0,639.0,,,0.0,0.0,110000.0,105000.0,,4.0,1,87499.5,91,47,130,98,38,,53.0,42,M,U,0,6.461468176353717,33.0
743,223,1,1,99.0,1705.0,22600.0,3,25763.0,176,0,,,,,,,26243.0,24058.0,,,,,,3.0,0,42999.5,69,30,120,99,18,,,42,M,U,0,,
763,72,3,2,5.0,1802.0,6638.0,3,2638.0,273,0,,,,,6418.0,1802.0,3120.0,836.0,220.0,0.0,66014.0,0.0,,4.0,0,62499.5,69,34,120,99,24,,46.0,42,M,U,0,7.497207223203318,57.0
754,57,6,4,16.0,3696.0,16044.0,5,3696.0,240,0,,,,,10000.0,3073.0,15065.0,0.0,,,68500.0,65259.0,,15.0,0,62499.5,86,39,120,99,36,,47.0,42,M,M,0,8.03073492409854,70.0
747,142,1,1,38.0,11414.0,12000.0,2,11414.0,208,1,,,,,12000.0,11414.0,,,,,100000.0,97888.0,,7.0,1,87499.5,84,31,120,98,11,,44.0,57,M,U,0,9.342683558963897,91.0
721,267,4,3,3.0,1185.0,10071.0,3,1185.0,74,0,,,,,6612.0,321.0,,,,,,,,1.0,0,42999.5,48,17,110,85,11,,63.0,35,M,M,0,5.7745515455444085,21.0
745,131,3,1,7.0,39.0,12942.0,1,39.0,121,0,,,,,7942.0,39.0,3656.0,0.0,,,,,,1.0,0,42999.5,133,59,160,95,48,,58.0,42,F,U,0,3.6888794541139363,4.0
766,36,6,2,6.0,66.0,21213.0,4,26747.0,141,0,,,,,12500.0,66.0,,,,,69000.0,59747.0,,2.0,0,42999.5,90,48,130,94,39,,48.0,42,M,M,0,4.204692619390966,7.0
779,9,4,1,17.0,656.0,14523.0,2,656.0,252,0,,,,,2623.0,656.0,,,7300.0,0.0,55000.0,52937.0,,7.0,1,62499.5,136,63,150,95,42,,51.0,42,M,M,0,6.48768401848461,34.0
744,311,4,1,7.0,2088.0,8430.0,4,6799.0,197,0,,,,,7500.0,2088.0,9592.0,4711.0,172.0,0.0,83900.0,83812.0,,2.0,0,62499.5,116,44,120,99,24,,54.0,42,F,U,0,7.644440761556566,61.0
763,306,1,1,43.0,475.0,526.0,2,475.0,85,1,,,,,,,5511.0,0.0,,,55000.0,50130.0,,8.0,0,42999.5,81,31,120,90,31,,59.0,35,M,U,0,,
743,22,0,0,,,,2,20485.0,112,0,,,,,,,25000.0,20485.0,,,,,,2.0,0,62499.5,147,60,150,95,44,,35.0,57,F,U,0,,
741,167,1,1,99.0,2435.0,5700.0,1,2435.0,268,0,,,,,5700.0,2435.0,,,,,,,,7.0,0,87499.5,136,63,150,95,42,,34.0,57,M,M,0,7.798112628829788,64.0
762,152,2,2,48.0,356.0,7529.0,4,7228.0,125,0,,,,,7400.0,347.0,10000.0,6872.0,,,102000.0,95151.0,,3.0,0,62499.5,133,53,140,90,38,,56.0,42,M,M,0,5.8522024797744745,22.0
718,416,4,2,2.0,2411.0,9635.0,4,2445.0,201,1,,,,,6500.0,14.0,,,2819.0,2397.0,84800.0,83285.0,,1.0,0,62499.5,103,44,140,92,39,,61.0,35,F,U,0,2.70805020110221,2.0
723,141,3,2,14.0,6221.0,18974.0,4,9932.0,131,1,,,,,13500.0,6221.0,6050.0,3696.0,5474.0,0.0,,,,1.0,0,62499.5,133,59,160,95,48,,62.0,35,M,M,0,8.735846677457582,84.0
744,147,5,3,3.0,7556.0,32127.0,4,7556.0,172,1,,,,,15500.0,48.0,,,10000.0,5711.0,52500.0,47536.0,,7.0,0,87499.5,85,31,120,97,23,,56.0,42,M,U,0,3.8918202981106265,5.0
782,-23,2,1,99.0,685.0,9300.0,3,2188.0,170,0,,,,,,,10570.0,1503.0,7800.0,685.0,61700.0,49080.0,,7.0,0,42999.5,129,53,140,93,49,,55.0,42,F,U,0,,
732,137,2,1,16.0,4261.0,7700.0,2,4261.0,213,1,,,,,2700.0,0.0,,,5000.0,4261.0,,,,12.0,0,42999.5,69,34,120,99,24,,,42,M,M,0,0.0,0.0
718,398,11,10,4.0,23609.0,50997.0,12,43838.0,320,3,,,,,38133.0,20766.0,20408.0,20229.0,5677.0,2408.0,75000.0,63796.0,,3.0,0,87499.5,78,44,130,96,45,,,42,M,U,0,9.941120467342978,92.0
757,206,3,2,17.0,456.0,9915.0,3,456.0,237,1,,,,,5000.0,153.0,,,,,103000.0,101000.0,,5.0,1,42999.5,108,37,140,96,49,,55.0,42,M,M,0,5.0369526024136295,12.0
722,273,5,3,4.0,13662.0,24320.0,5,14602.0,199,2,,,,,16500.0,12953.0,3000.0,940.0,3000.0,0.0,199000.0,195000.0,,5.0,0,87499.5,104,45,130,96,39,,54.0,42,M,U,0,9.469159899742863,91.0
722,165,11,7,7.0,18452.0,46482.0,12,33550.0,215,3,,,,,25080.0,13694.0,22034.0,13964.0,640.0,0.0,122000.0,120000.0,,3.0,0,87499.5,138,77,160,97,45,,39.0,57,M,M,0,9.524786081697178,92.0
750,235,7,4,7.0,5456.0,17961.0,6,154055.0,147,0,,,,,,,6550.0,599.0,14604.0,5172.0,,,,2.0,0,87499.5,122,55,140,97,40,,41.0,57,M,U,0,,
782,-84,5,2,56.0,582.0,39088.0,3,582.0,289,0,,,,,32500.0,582.0,,,,,41000.0,29327.0,,13.0,0,87499.5,83,42,130,94,45,,64.0,35,M,U,0,6.368187186350492,31.0
768,145,2,2,25.0,601.0,9311.0,3,9965.0,166,0,,,,,9311.0,601.0,11519.0,9364.0,,,,,,2.0,1,42999.5,63,30,120,97,16,,56.0,42,M,M,0,6.400257445308821,31.0
742,273,4,3,11.0,872.0,7829.0,5,947.0,96,0,,,,,,,,,6180.0,769.0,85000.0,83225.0,,0.0,0,42999.5,105,57,150,93,48,,66.0,35,M,M,0,,
776,-9,3,3,7.0,1920.0,11218.0,6,9192.0,240,0,,,,,11000.0,1885.0,11295.0,7260.0,,,87375.0,82625.0,,3.0,0,62499.5,70,33,120,99,17,,33.0,57,M,U,0,7.542213463193403,58.0
785,-29,2,0,29.0,0.0,123.0,0,0.0,57,0,,,,,87.0,0.0,,,,,,,,15.0,0,62499.5,57,31,120,99,9,,32.0,57,F,U,0,0.0,0.0
753,85,4,2,9.0,5640.0,32256.0,2,5640.0,365,1,,,,,25500.0,5640.0,,,3156.0,0.0,,,,6.0,0,87499.5,91,52,140,93,47,,44.0,57,M,M,0,8.637816633739977,83.0
741,256,1,1,13.0,599.0,3500.0,2,599.0,35,0,,,,,,,,,,,,,,2.0,0,62499.5,77,36,120,99,19,,69.0,35,F,U,0,,
719,349,6,5,6.0,8664.0,24428.0,7,18262.0,88,1,,,,,9100.0,654.0,15460.0,9598.0,11282.0,7716.0,34000.0,36117.0,,8.0,1,42999.5,56,21,120,98,23,,60.0,35,M,M,0,6.484635235635252,33.0
719,318,2,1,99.0,968.0,1600.0,4,3278.0,141,1,,,,,1000.0,968.0,,,,,,,,2.0,0,87499.5,95,37,160,86,52,,,42,M,M,0,6.876264611890766,42.0
718,219,9,6,5.0,1091.0,15275.0,9,1126.0,78,1,,,,,8200.0,144.0,,,6409.0,684.0,65601.0,64079.0,,1.0,0,62499.5,93,45,130,95,38,,68.0,35,M,M,0,4.976733742420574,12.0
766,-49,6,3,38.0,508.0,27113.0,4,7986.0,268,0,,,,,16100.0,198.0,10125.0,7478.0,,,,,,15.0,0,62499.5,71,34,120,98,27,,43.0,57,M,M,0,5.293304824724492,14.0
739,67,3,2,41.0,16892.0,30290.0,2,16892.0,160,2,,,,,22500.0,16892.0,,,7790.0,0.0,,,,4.0,0,87499.5,170,73,150,96,42,,48.0,42,M,M,0,9.734654613922729,92.0
732,345,4,3,13.0,440.0,14428.0,5,10229.0,305,0,,,,,,,17918.0,9789.0,690.0,0.0,142000.0,139000.0,,1.0,0,87499.5,199,61,160,95,58,,42.0,57,M,M,0,,
772,159,0,0,,,,2,14533.0,16,0,,,,,,,18810.0,14533.0,,,,,,4.0,0,42999.5,201,32,130,94,34,,56.0,42,M,U,0,,
733,304,5,2,3.0,4309.0,28564.0,3,4309.0,372,0,,,,,18500.0,4076.0,,,,,61250.0,53549.0,,9.0,1,42999.5,88,40,120,99,33,,,42,M,M,0,8.313116702819253,76.0
769,22,3,2,12.0,518.0,21400.0,2,518.0,110,0,,,,,14900.0,518.0,,,6500.0,0.0,,,,10.0,0,62499.5,45,27,120,96,16,,,42,M,U,0,6.251903883165888,29.0
763,25,2,2,21.0,2283.0,13400.0,4,5530.0,126,0,,,,,5000.0,1528.0,7794.0,3247.0,8400.0,755.0,69027.0,67926.0,,4.0,1,42999.5,82,42,140,79,35,,59.0,35,M,M,0,7.332369205929062,53.0
775,-28,2,0,17.0,0.0,3674.0,0,0.0,93,0,,,,,,,,,,,,,,15.0,0,42999.5,54,22,120,74,15,,,42,M,U,0,,
784,-29,5,1,15.0,27.0,10799.0,1,27.0,174,0,,,,,5600.0,27.0,,,,,,,,,0,62499.5,91,37,120,99,26,,,42,F,U,0,3.332204510175204,3.0
745,38,2,2,76.0,6810.0,21300.0,3,6810.0,201,1,,,,,10500.0,5423.0,,,,,163000.0,158000.0,,2.0,0,87499.5,133,53,140,90,38,,39.0,57,M,M,0,8.598588829620232,82.0
758,266,1,1,41.0,1767.0,3400.0,2,1767.0,77,1,,,,,,,5050.0,0.0,3400.0,1767.0,102000.0,101000.0,,2.0,0,42999.5,64,36,140,79,45,,66.0,35,M,U,0,,
730,235,8,7,15.0,16658.0,24991.0,11,30398.0,327,3,,,,,6900.0,1764.0,22664.0,13732.0,13552.0,12603.0,63124.0,56476.0,,15.0,0,87499.5,95,48,130,97,34,,37.0,57,M,M,0,7.475905969367397,57.0
738,324,2,1,3.0,192.0,17500.0,2,6029.0,174,0,,,,,7500.0,192.0,6088.0,5837.0,10000.0,0.0,,,,0.0,0,62499.5,102,30,120,97,24,,,42,M,M,0,5.262690188904886,14.0
759,252,5,4,8.0,2457.0,22938.0,4,2457.0,198,1,,,,,5900.0,458.0,,,12988.0,1831.0,,,,1.0,1,62499.5,129,53,140,93,49,,56.0,42,M,M,0,6.129050210060545,26.0
766,145,6,3,10.0,621.0,13180.0,4,11569.0,264,0,,,,,8900.0,178.0,11866.0,10948.0,,,,,,6.0,0,42999.5,98,37,140,73,35,,54.0,42,F,U,0,5.187385805840755,13.0
735,65,2,1,20.0,2869.0,5500.0,3,6677.0,135,1,,,,,,,7385.0,3808.0,5500.0,2869.0,44700.0,43076.0,,2.0,0,62499.5,83,42,130,94,45,,,42,F,U,0,,
729,228,2,2,24.0,7046.0,8720.0,3,15295.0,167,1,,,,,,,15967.0,8249.0,8720.0,7046.0,,,,4.0,0,42999.5,85,31,120,97,23,,,42,U,U,0,,
714,155,2,2,35.0,7645.0,7570.0,4,16258.0,168,2,,,,,5600.0,5712.0,14511.0,8613.0,1970.0,1933.0,64719.0,58530.0,,4.0,0,87499.5,69,30,120,99,18,,63.0,35,M,M,0,8.650499558724462,83.0
772,105,4,1,16.0,582.0,10758.0,5,18142.0,175,1,,,,,1000.0,582.0,28845.0,17510.0,,,111000.0,109000.0,,4.0,0,87499.5,117,54,140,97,44,,,42,M,M,0,6.368187186350492,31.0
787,54,0,0,,,,1,,131,0,,,,,,,,,,,43900.0,38710.0,,7.0,0,62499.5,82,42,140,79,35,,,42,M,U,0,,
722,120,5,4,9.0,8902.0,23275.0,5,8902.0,263,2,,,,,,,,,19800.0,8772.0,125000.0,117000.0,,6.0,0,62499.5,51,31,120,98,27,,50.0,42,M,M,0,,
787,-14,1,1,99.0,8.0,4150.0,2,8.0,156,0,,,,,,,,,4150.0,8.0,93656.0,91942.0,,1.0,0,87499.5,106,48,140,97,40,,51.0,42,M,M,0,,
772,71,3,2,21.0,182.0,11400.0,4,4997.0,130,0,,,,,10600.0,182.0,9065.0,4815.0,,,73000.0,71497.0,,5.0,1,62499.5,97,42,120,97,38,,64.0,35,M,M,0,5.209486152841421,14.0
770,339,5,3,5.0,610.0,24000.0,4,610.0,157,0,,,,,24000.0,610.0,,,,,78200.0,76967.0,,1.0,0,42999.5,88,46,140,94,40,,,42,M,U,0,6.415096959171596,32.0
765,54,5,2,6.0,797.0,11959.0,3,797.0,234,0,,,,,11400.0,797.0,,,,,76000.0,75072.0,,6.0,1,87499.5,83,43,120,98,27,,52.0,42,M,M,0,6.682108597449809,38.0
768,-27,1,1,99.0,557.0,845.0,2,9548.0,240,1,,,,,845.0,557.0,14386.0,8991.0,,,,,,6.0,0,62499.5,68,32,120,90,20,,,42,M,U,0,6.324358962381311,30.0
738,195,3,1,6.0,561.0,13000.0,1,561.0,115,0,,,,,8000.0,561.0,,,5000.0,0.0,,,,3.0,1,62499.5,92,57,140,95,40,,56.0,42,M,U,0,6.331501849893691,30.0
